# donor history coverage ledger
# forge_commit=78fad4069d778996c24ecf5acc5cbe0e1edea7a
# donor_commit=cc2d69425beea2c93a4000e44d49381deba8eed2
# total_rows=525
# disposition_counts={"rejected non scope item":334,"adapted later":191}
history_id	donor_commit	full_commit	short_commit	observed_date	message	applicability	disposition	requirement_id	phase_id	task_id	regression_id	evidence
HISTORY-0458	cc2d69425beea2c93a4000e44d49381deba8eed2	cde69b81104689902be7332af8ad938f55b81e02	cde69b8	2026-09-02T21:12:12-05:00	persist player shop settlement claims.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0458	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 cde69b81104689902be7332af8ad938f55b81e02
HISTORY-0459	cc2d69425beea2c93a4000e44d49381deba8eed2	0880e8dd898963f1a1a9a6ac011678ad1e56bf6a	0880e8d	2026-09-02T21:00:37-05:00	ignore local verification state.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0459	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0880e8dd898963f1a1a9a6ac011678ad1e56bf6a
HISTORY-0460	cc2d69425beea2c93a4000e44d49381deba8eed2	adbd53727e638ec29f069e52837b93fb50afeb4e	adbd537	2026-09-02T21:00:02-05:00	test custody delivery completion.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0460	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 adbd53727e638ec29f069e52837b93fb50afeb4e
HISTORY-0461	cc2d69425beea2c93a4000e44d49381deba8eed2	d4ee5a0f108a2089a073ee3bbd3e6e98b0452597	d4ee5a0	2026-09-02T20:59:03-05:00	record server custody smoke.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0461	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 d4ee5a0f108a2089a073ee3bbd3e6e98b0452597
HISTORY-0462	cc2d69425beea2c93a4000e44d49381deba8eed2	4ed419ca411acfab04b33df2f55c3a050c06cab7	4ed419c	2026-09-02T20:57:48-05:00	record custody verification.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0462	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4ed419ca411acfab04b33df2f55c3a050c06cab7
HISTORY-0463	cc2d69425beea2c93a4000e44d49381deba8eed2	aa025cc1d4d5df4d5f54419f8839e31f1878e503	aa025cc	2026-09-02T20:56:32-05:00	guard shop value with custody.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0463	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 aa025cc1d4d5df4d5f54419f8839e31f1878e503
HISTORY-0464	cc2d69425beea2c93a4000e44d49381deba8eed2	c1c9a207ed4836af8e54c7a878dbb5d014a41fd1	c1c9a20	2026-09-02T20:55:29-05:00	route shop value through custody.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0464	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c1c9a207ed4836af8e54c7a878dbb5d014a41fd1
HISTORY-0465	cc2d69425beea2c93a4000e44d49381deba8eed2	df87354f8b0ecf9a613e2d4fa6a90a5068e6ea97	df87354	2026-09-02T20:50:52-05:00	document economy durability.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0465	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 df87354f8b0ecf9a613e2d4fa6a90a5068e6ea97
HISTORY-0466	cc2d69425beea2c93a4000e44d49381deba8eed2	bcb3036d0d15f1fa450b8086e14b36ed345caa5b	bcb3036	2026-09-02T20:49:31-05:00	freeze unknown receipt recovery.	non_product	rejected non scope item	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0466	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 bcb3036d0d15f1fa450b8086e14b36ed345caa5b
HISTORY-0467	cc2d69425beea2c93a4000e44d49381deba8eed2	edaa4b918d80e0a65476f92df9ca2996229ed2c9	edaa4b9	2026-09-02T20:46:14-05:00	persist custody and claims.	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0467	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 edaa4b918d80e0a65476f92df9ca2996229ed2c9
HISTORY-0468	cc2d69425beea2c93a4000e44d49381deba8eed2	44e0b7cbb352c4329640a0774d804474abf14d96	44e0b7c	2026-09-02T20:35:14-05:00	harden journal values and purchase ordering.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0468	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 44e0b7cbb352c4329640a0774d804474abf14d96
HISTORY-0469	cc2d69425beea2c93a4000e44d49381deba8eed2	4e7d9c33607483686af7bdfe3f7d6019b753f70f	4e7d9c3	2026-09-02T20:33:14-05:00	add lifecycle and transaction coordinator.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0469	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4e7d9c33607483686af7bdfe3f7d6019b753f70f
HISTORY-0470	cc2d69425beea2c93a4000e44d49381deba8eed2	68b211db67556424bece92a3fc8ee5460df3e723	68b211d	2026-09-02T20:19:20-05:00	record phase 001 economy inventory.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0470	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 68b211db67556424bece92a3fc8ee5460df3e723
HISTORY-0471	cc2d69425beea2c93a4000e44d49381deba8eed2	e10fc75ca6431828141cadd2908d2d5f4fea1d15	e10fc75	2026-09-02T20:17:01-05:00	Merge pull request #67 from MCEnvision/envy/plan-2.3.0-external-economy	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0471	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e10fc75ca6431828141cadd2908d2d5f4fea1d15
HISTORY-0472	cc2d69425beea2c93a4000e44d49381deba8eed2	6835cb40ec20cc30fe3f47ffb1dc7fd40d18c2dd	6835cb4	2026-09-02T20:15:06-05:00	clarify baseline capture scope.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0472	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6835cb40ec20cc30fe3f47ffb1dc7fd40d18c2dd
HISTORY-0473	cc2d69425beea2c93a4000e44d49381deba8eed2	85e6f49cd1f1d1e05c3a608e2f091115c049dcc0	85e6f49	2026-09-02T20:14:51-05:00	record phase verification evidence.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0473	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 85e6f49cd1f1d1e05c3a608e2f091115c049dcc0
HISTORY-0474	cc2d69425beea2c93a4000e44d49381deba8eed2	41eb72fadf12f5a95b64afa203338d96e78ae430	41eb72f	2026-09-02T20:14:27-05:00	implement provider api and selection.	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0474	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 41eb72fadf12f5a95b64afa203338d96e78ae430
HISTORY-0475	cc2d69425beea2c93a4000e44d49381deba8eed2	ed41bf304a80d2c8c29f27e36e6e1fd83d8c644a	ed41bf3	2026-09-02T19:47:14-05:00	update external economy safety plan.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0475	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ed41bf304a80d2c8c29f27e36e6e1fd83d8c644a
HISTORY-0476	cc2d69425beea2c93a4000e44d49381deba8eed2	9048380881a638cb3ab1916d8cca49eb50d6bf3d	9048380	2026-09-02T18:42:56-05:00	record danconomy candidate review.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0476	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9048380881a638cb3ab1916d8cca49eb50d6bf3d
HISTORY-0477	cc2d69425beea2c93a4000e44d49381deba8eed2	92bc414f695ba7e1042fa9dd44b30d33c2b48ce7	92bc414	2026-09-02T17:48:51-05:00	record pixelmon file inventory.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0477	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 92bc414f695ba7e1042fa9dd44b30d33c2b48ce7
HISTORY-0478	cc2d69425beea2c93a4000e44d49381deba8eed2	53b5e39a41ada884f0b64b9b22b8ad674796e61c	53b5e39	2026-09-02T17:45:23-05:00	record pixelmon economy class inventory.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0478	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 53b5e39a41ada884f0b64b9b22b8ad674796e61c
HISTORY-0479	cc2d69425beea2c93a4000e44d49381deba8eed2	3b94544e306c90afe36da2977dbfc5140622ecf1	3b94544	2026-09-02T17:42:21-05:00	record prts multithreading candidate.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0479	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 3b94544e306c90afe36da2977dbfc5140622ecf1
HISTORY-0480	cc2d69425beea2c93a4000e44d49381deba8eed2	ef4e8ad61e860d6590bc77d9a58f184ddfa57620	ef4e8ad	2026-09-02T17:37:29-05:00	record pixelmon developer access path.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0480	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 ef4e8ad61e860d6590bc77d9a58f184ddfa57620
HISTORY-0481	cc2d69425beea2c93a4000e44d49381deba8eed2	dc1695b453cfac45179a652227df16577333d5d9	dc1695b	2026-09-02T17:34:32-05:00	record dependency security alert.	non_product	rejected non scope item	CORE-REQ-002	CORE-PHASE-001	P001-TASK-003	REG-P000-HISTORY-0481	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 dc1695b453cfac45179a652227df16577333d5d9
HISTORY-0482	cc2d69425beea2c93a4000e44d49381deba8eed2	4df8919ef77851af3d9b246c5e4128c098efa887	4df8919	2026-09-02T17:33:57-05:00	clarify pixelmon terms evidence status.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0482	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 4df8919ef77851af3d9b246c5e4128c098efa887
HISTORY-0483	cc2d69425beea2c93a4000e44d49381deba8eed2	413b56d6c76f7d9ed891a8c99fd11c2ed74a5731	413b56d	2026-09-02T17:32:17-05:00	record official pixelmon terms evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0483	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 413b56d6c76f7d9ed891a8c99fd11c2ed74a5731
HISTORY-0484	cc2d69425beea2c93a4000e44d49381deba8eed2	282e5ed03dae62e9c90e3b9a3c9c0535b2c24d25	282e5ed	2026-09-02T17:24:14-05:00	record hybrid environment probe.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0484	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 282e5ed03dae62e9c90e3b9a3c9c0535b2c24d25
HISTORY-0485	cc2d69425beea2c93a4000e44d49381deba8eed2	b584cece99099d73a0d235a38c4bf977afbc9a35	b584cec	2026-09-02T17:22:18-05:00	record hybrid stack candidates.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0485	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b584cece99099d73a0d235a38c4bf977afbc9a35
HISTORY-0486	cc2d69425beea2c93a4000e44d49381deba8eed2	c1871795cc6a133bee7752bb60dd27a7a3d1a4f5	c187179	2026-09-02T17:16:40-05:00	record bridge candidate review.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0486	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 c1871795cc6a133bee7752bb60dd27a7a3d1a4f5
HISTORY-0487	cc2d69425beea2c93a4000e44d49381deba8eed2	b9506d20c3a3fd0743602bc653e2d5c7bbe073c0	b9506d2	2026-09-02T17:10:44-05:00	record pixelmon mutation constraints.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0487	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b9506d20c3a3fd0743602bc653e2d5c7bbe073c0
HISTORY-0488	cc2d69425beea2c93a4000e44d49381deba8eed2	845ceac6d6e4d6855f7195c98b191b0af45f1f2b	845ceac	2026-09-02T17:10:08-05:00	record exact pixelmon artifact evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0488	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 845ceac6d6e4d6855f7195c98b191b0af45f1f2b
HISTORY-0489	cc2d69425beea2c93a4000e44d49381deba8eed2	2f8a5286db12ef043cd1fbdb04e73473fc90bf7b	2f8a528	2026-09-02T17:05:57-05:00	record hybrid runtime findings.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0489	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 2f8a5286db12ef043cd1fbdb04e73473fc90bf7b
HISTORY-0490	cc2d69425beea2c93a4000e44d49381deba8eed2	418a4047597dbf5d20b7e2802cad231055f494c6	418a404	2026-09-02T17:04:52-05:00	record bridge candidate findings.	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0490	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 418a4047597dbf5d20b7e2802cad231055f494c6
HISTORY-0491	cc2d69425beea2c93a4000e44d49381deba8eed2	baadd3252b188d5b9a1e0cb1efd40b1841f32ac6	baadd32	2026-09-02T17:03:34-05:00	record preliminary pixelmon api evidence.	non_product	rejected non scope item	CORE-REQ-008	CORE-PHASE-004	P004-TASK-001	REG-P000-HISTORY-0491	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 baadd3252b188d5b9a1e0cb1efd40b1841f32ac6
HISTORY-0492	cc2d69425beea2c93a4000e44d49381deba8eed2	1a95412171ab2cd9d11b942425e6640e8474acc3	1a95412	2026-09-02T16:58:26-05:00	record external prerequisite check	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0492	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1a95412171ab2cd9d11b942425e6640e8474acc3
HISTORY-0493	cc2d69425beea2c93a4000e44d49381deba8eed2	0b288380e8621cf893b98ab69797a02f650cd30f	0b28838	2026-09-02T16:55:52-05:00	record phase 000 baseline evidence	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0493	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0b288380e8621cf893b98ab69797a02f650cd30f
HISTORY-0494	cc2d69425beea2c93a4000e44d49381deba8eed2	779c029c6d9fbce74544412d21b8ebdea72b7f4f	779c029	2026-09-02T13:11:25-05:00	add immutable execution goal	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0494	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 779c029c6d9fbce74544412d21b8ebdea72b7f4f
HISTORY-0495	cc2d69425beea2c93a4000e44d49381deba8eed2	1cdfd21cf726e90f660d167e07946476317e1fee	1cdfd21	2026-09-02T12:48:54-05:00	fix plan handoff issue timing	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0495	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1cdfd21cf726e90f660d167e07946476317e1fee
HISTORY-0496	cc2d69425beea2c93a4000e44d49381deba8eed2	1ccb0d9aa28bcafe59ffd902db48357a6898113d	1ccb0d9	2026-09-02T11:15:55-05:00	plan external economy providers for 2.3.0	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0496	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 1ccb0d9aa28bcafe59ffd902db48357a6898113d
HISTORY-0497	cc2d69425beea2c93a4000e44d49381deba8eed2	5fb749b2e6dbc791c8c3984216877ab90b904ee9	5fb749b	2026-09-02T09:09:55-05:00	merge neoforge project logo	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0497	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5fb749b2e6dbc791c8c3984216877ab90b904ee9
HISTORY-0498	cc2d69425beea2c93a4000e44d49381deba8eed2	2b6bf6c1d57b933f47ec9fc2908fb8ec0778e981	2b6bf6c	2026-09-02T09:08:51-05:00	add neoforge project logo	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0498	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 2b6bf6c1d57b933f47ec9fc2908fb8ec0778e981
HISTORY-0499	cc2d69425beea2c93a4000e44d49381deba8eed2	be1d1e220e95ad778a288e80a7df30716151052c	be1d1e2	2026-09-02T08:56:06-05:00	Merge pull request #59 from MCEnvision/envy/phase-007-neoforge-candidate-readiness	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0499	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 be1d1e220e95ad778a288e80a7df30716151052c
HISTORY-0500	cc2d69425beea2c93a4000e44d49381deba8eed2	b81b355c331b3caf04ea59f5147ac10e2f3ea783	b81b355	2026-09-02T08:54:55-05:00	record neoforge candidate status	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0500	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 b81b355c331b3caf04ea59f5147ac10e2f3ea783
HISTORY-0501	cc2d69425beea2c93a4000e44d49381deba8eed2	6dc30ad583a28954367c6bcba11e7eada1ec5a33	6dc30ad	2026-09-02T05:46:17-05:00	Merge pull request #46 from MCEnvision/envy/phase-004-security-command-audit-neoforge	non_product	rejected non scope item	CORE-REQ-002	CORE-PHASE-001	P001-TASK-003	REG-P000-HISTORY-0501	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6dc30ad583a28954367c6bcba11e7eada1ec5a33
HISTORY-0502	cc2d69425beea2c93a4000e44d49381deba8eed2	5da126f579a03a13a8a700654e71334dd78b3608	5da126f	2026-09-02T05:44:14-05:00	complete phase 004 security and command audit	non_product	rejected non scope item	CORE-REQ-002	CORE-PHASE-001	P001-TASK-003	REG-P000-HISTORY-0502	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 5da126f579a03a13a8a700654e71334dd78b3608
HISTORY-0503	cc2d69425beea2c93a4000e44d49381deba8eed2	51cc7c1831079c12a6d6070bd16873e9fbcad01b	51cc7c1	2026-09-02T01:45:04-05:00	merge neoforge shop screen blur	applicable	adapted later	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0503	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 51cc7c1831079c12a6d6070bd16873e9fbcad01b
HISTORY-0504	cc2d69425beea2c93a4000e44d49381deba8eed2	0cb0728f577cba969161c42a2b4782aa1dc45ad0	0cb0728	2026-09-02T01:38:25-05:00	record phase 001 neoforge verification	non_product	rejected non scope item	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0504	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0cb0728f577cba969161c42a2b4782aa1dc45ad0
HISTORY-0505	cc2d69425beea2c93a4000e44d49381deba8eed2	bfba91f7b0c51b03d07117c4f1851c38a98f6186	bfba91f	2026-08-08T14:14:12-05:00	fix shop screen blur on neoforge	applicable	adapted later	CORE-REQ-015	CORE-PHASE-008	P008-TASK-001	REG-P000-HISTORY-0505	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 bfba91f7b0c51b03d07117c4f1851c38a98f6186
HISTORY-0506	cc2d69425beea2c93a4000e44d49381deba8eed2	247d8f6842bfa1f586e5b18a9aab67cabd3db89f	247d8f6	2026-06-19T01:12:40-05:00	Admin-shop variant capture + lazy config migration (#2, tested; 10/10 green)	applicable	adapted later	CORE-REQ-002	CORE-PHASE-001	P001-TASK-003	REG-P000-HISTORY-0506	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 247d8f6842bfa1f586e5b18a9aab67cabd3db89f
HISTORY-0507	cc2d69425beea2c93a4000e44d49381deba8eed2	e8bf82ba225ae5172bee362c7beb8dbf52188a6f	e8bf82b	2026-06-19T01:07:08-05:00	Client variant display for player-shop listings (#1, cosmetic; 9/9 green)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0507	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 e8bf82ba225ae5172bee362c7beb8dbf52188a6f
HISTORY-0508	cc2d69425beea2c93a4000e44d49381deba8eed2	79f1f58211f6f41bce3828bebf700d85042a33f0	79f1f58	2026-06-18T23:28:09-05:00	Fix shop_block recipe to exact 1.21.1 format (verified by clean server boot)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0508	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 79f1f58211f6f41bce3828bebf700d85042a33f0
HISTORY-0509	cc2d69425beea2c93a4000e44d49381deba8eed2	0c4c20780de2f2a90735f1a31a75881f86163ccf	0c4c207	2026-06-18T23:21:20-05:00	Resources: shop_block + money assets/data (1.21 datapack layout)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0509	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 0c4c20780de2f2a90735f1a31a75881f86163ccf
HISTORY-0510	cc2d69425beea2c93a4000e44d49381deba8eed2	cabea46ee1e0e3f4d623cc772d9f5268bd270264	cabea46	2026-06-18T23:17:55-05:00	Entrypoint lifecycle glue (registries + server/client wiring; 9/9 green)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0510	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 cabea46ee1e0e3f4d623cc772d9f5268bd270264
HISTORY-0511	cc2d69425beea2c93a4000e44d49381deba8eed2	6c12b1adb101dfd7454382573237906f952ea082	6c12b1a	2026-06-18T22:44:30-05:00	Listing-variant persistence migration (player-data; tested; 9/9 green)	applicable	adapted later	CORE-REQ-006	CORE-PHASE-003	P003-TASK-001	REG-P000-HISTORY-0511	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 6c12b1adb101dfd7454382573237906f952ea082
HISTORY-0512	cc2d69425beea2c93a4000e44d49381deba8eed2	442be7dd77130eb81ab3f227a1938178a1a02706	442be7d	2026-06-18T22:38:08-05:00	Green floor: full port compiles + 8/8 tests (mechanical + in-memory variant)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0512	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 442be7dd77130eb81ab3f227a1938178a1a02706
HISTORY-0513	cc2d69425beea2c93a4000e44d49381deba8eed2	9e9e7c260ef7d15c3a57fc176eb3968d55a77cb9	9e9e7c2	2026-06-18T17:42:02-05:00	Caps cluster: storage adapters -> NeoForge BlockCapability (8/8 green)	applicable	adapted later	CORE-REQ-016	CORE-PHASE-008	P008-TASK-003	REG-P000-HISTORY-0513	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 9e9e7c260ef7d15c3a57fc176eb3968d55a77cb9
HISTORY-0514	cc2d69425beea2c93a4000e44d49381deba8eed2	41024a3683b7caeffb06388bb566d8eb0d2b98d9	41024a3	2026-06-18T17:39:21-05:00	NbtMatchUtil: component-aware matching + lazy listing migration (8/8 green)	applicable	adapted later	CORE-REQ-002	CORE-PHASE-001	P001-TASK-003	REG-P000-HISTORY-0514	git log 78fad4069d778996c24ecf5acc5cbe0e1edea7a..cc2d69425beea2c93a4000e44d49381deba8eed2 41024a3683b7caeffb06388bb566d8eb0d2b98d9
